Product ID,Product Name,Category,Stock Quantity,Daily Sales Avg,Purchase Price (OMR),Selling Price (OMR),Expiry Date,Status
1644,Imported Nuts 4x,Snacks,443,25,2.646,3.190,2027-10-12,Normal
1645,Local Cookies 1x,Snacks,361,45,9.639,13.721,2028-05-15,Normal
1646,Standard Cheese 1x,Dairy,111,21,4.984,6.358,2026-09-07,Normal
1647,Diet Juice 5x,Beverages,313,32,2.373,2.969,2028-04-12,Normal
1648,Diet Sponges 4x,Cleaning,190,33,3.472,5.965,2027-05-07,Normal
1649,Fresh Bananas 1x,Produce,276,27,1.210,1.613,2026-09-21,Normal
1650,Fresh Pasta 5x,Grocery,467,21,6.779,9.901,2027-05-07,Normal
1651,Local Flour 1x,Grocery,97,7,3.624,5.367,2027-10-30,Normal
1652,Diet Sponges 5x,Cleaning,228,48,4.248,7.060,2027-08-25,Normal
1653,Imported Detergent 4x,Cleaning,55,2,3.025,3.896,2026-11-27,Normal
1654,Gluten-Free Lamb Chops 3x,Meat,212,45,4.925,7.651,2026-09-10,Normal
1655,Diet Chocolate 5x,Snacks,74,16,8.205,11.218,2027-03-11,Normal
1656,Local Shampoo 4x,Personal Care,270,37,2.092,3.205,2027-08-29,Normal
1657,Local Salmon 1x,Meat,457,47,1.118,1.650,2026-09-18,Normal
1658,Diet Dish Soap 2x,Cleaning,430,44,5.698,7.125,2028-06-12,Normal
1659,Premium Ice Cream 5x,Frozen,451,34,8.746,11.944,2027-05-25,Normal
1660,Organic Canned Beans 1x,Grocery,75,7,2.393,4.127,2027-10-23,Normal
1661,Standard Ice Cream 4x,Frozen,199,40,7.221,11.025,2027-11-17,Normal
1662,Premium Cream 2x,Dairy,306,39,9.898,16.449,2026-08-31,Normal
1663,Diet Yogurt 5x,Dairy,380,46,5.175,8.942,2026-09-21,Normal
1664,Imported Carrots 3x,Produce,324,6,6.102,10.083,2026-09-18,Normal
1665,Gluten-Free Tea 3x,Beverages,384,16,1.473,2.586,2027-10-31,Normal
1666,Organic Popcorn 1x,Snacks,342,11,7.668,13.312,2026-12-05,Normal
1667,Fresh Dish Soap 2x,Cleaning,79,47,8.395,10.359,2027-07-01,Low Stock
1668,Imported Cake 5x,Bakery,442,31,8.880,15.048,2026-09-06,Normal
1669,Premium Minced Beef 1x,Meat,53,2,1.227,1.597,2026-09-02,Normal
1670,Local Detergent 1x,Cleaning,54,44,1.303,1.665,2027-07-26,Low Stock
1671,Diet Dish Soap 4x,Cleaning,223,29,7.624,11.208,2027-01-20,Normal
1672,Premium Sugar 3x,Grocery,440,45,9.623,13.900,2028-05-21,Normal
1673,Organic Pizza 1x,Frozen,185,8,7.301,10.160,2028-06-24,Normal
1674,Fresh Coffee 4x,Beverages,412,47,3.954,5.683,2028-04-12,Normal
1675,Gluten-Free Rice 5x,Grocery,456,2,4.311,5.734,2027-05-30,Normal
1676,Imported Croissant 3x,Bakery,271,27,5.225,7.780,2026-09-14,Normal
1677,Organic Chocolate 1x,Snacks,438,25,7.656,12.500,2028-05-23,Normal
1678,Imported Bleach 1x,Cleaning,220,20,4.499,5.779,2027-07-28,Normal
1679,Diet Cola 1x,Beverages,361,3,8.592,15.257,2028-06-26,Normal
1680,Diet Popcorn 5x,Snacks,131,31,5.659,9.456,2026-12-21,Normal
1681,Local Lamb Chops 3x,Meat,240,26,0.718,1.156,2026-09-06,Normal
1682,Fresh Detergent 3x,Cleaning,339,48,4.946,8.390,2026-12-25,Normal
1683,Organic Minced Beef 3x,Meat,152,47,9.268,13.569,2026-09-01,Normal
1684,Imported Cookies 2x,Snacks,331,36,6.465,11.004,2028-05-17,Normal
1685,Fresh Chips 2x,Snacks,73,43,4.215,6.249,2028-06-18,Low Stock
1686,Imported Minced Beef 5x,Meat,78,43,4.657,5.977,2026-09-20,Low Stock
1687,Local Cheese 2x,Dairy,407,6,6.528,10.273,2026-09-14,Normal
1688,Local Sponges 1x,Cleaning,396,6,3.694,5.850,2027-07-09,Normal
1689,Local Pizza 2x,Frozen,463,12,6.391,11.277,2027-03-13,Normal
1690,Organic Chicken Nuggets 1x,Frozen,100,15,3.169,4.138,2028-01-24,Normal
1691,Local Cookies 5x,Snacks,246,41,8.575,14.371,2027-06-17,Normal
1692,Imported Water 4x,Beverages,295,43,1.578,2.527,2028-03-12,Normal
1693,Fresh Toothpaste 4x,Personal Care,135,10,4.158,7.340,2027-01-29,Normal
1694,Local Juice 4x,Beverages,211,5,6.798,9.580,2028-05-11,Normal
1695,Gluten-Free Chips 2x,Snacks,379,30,4.266,5.374,2027-02-03,Normal
1696,Imported Chocolate 1x,Snacks,168,36,1.025,1.585,2026-11-25,Normal
1697,Organic Bagel 2x,Bakery,267,38,9.833,17.482,2026-09-06,Normal
1698,Premium Cream 4x,Dairy,174,15,2.578,4.290,2026-09-12,Normal
1699,Local Tomatoes 2x,Produce,334,2,3.987,5.471,2026-09-11,Normal
1700,Imported Salmon 1x,Meat,194,5,7.123,12.128,2026-09-02,Normal
1701,Gluten-Free Bleach 2x,Cleaning,22,20,2.676,4.099,2027-05-03,Low Stock
1702,Organic Rice 5x,Grocery,207,25,1.871,2.522,2027-08-28,Normal
1703,Fresh Chocolate 3x,Snacks,224,4,8.829,13.185,2028-05-20,Normal
1704,Gluten-Free Potatoes 1x,Produce,431,6,3.544,6.309,2026-09-03,Normal
1705,Organic Dish Soap 1x,Cleaning,23,44,8.967,12.668,2027-08-12,Low Stock
1706,Gluten-Free Deodorant 4x,Personal Care,327,14,8.026,14.440,2027-02-27,Normal
1707,Standard Chips 5x,Snacks,342,18,6.243,8.879,2027-10-14,Normal
1708,Organic Carrots 5x,Produce,115,21,2.954,4.908,2026-09-11,Normal
1709,Fresh Pizza 4x,Frozen,235,49,2.557,3.457,2028-01-21,Normal
1710,Fresh Cola 3x,Beverages,243,20,3.741,5.470,2027-12-15,Normal
1711,Local Chips 1x,Snacks,479,50,9.567,14.751,2028-01-23,Normal
1712,Fresh Cheese 5x,Dairy,49,13,3.639,4.839,2026-09-20,Normal
1713,Diet Muffins 5x,Bakery,331,10,1.246,1.734,2026-09-02,Normal
1714,Gluten-Free Butter 2x,Dairy,130,48,7.423,11.474,2026-09-02,Normal
1715,Diet Ice Cream 2x,Frozen,400,43,8.968,13.809,2026-12-01,Normal
1716,Organic Croissant 2x,Bakery,206,35,9.312,13.721,2026-09-22,Normal
1717,Gluten-Free Chicken Breast 5x,Meat,318,22,9.479,14.264,2026-09-19,Normal
1718,Imported Muffins 4x,Bakery,123,1,4.666,8.273,2026-08-29,Near Expiry - Overstock
1719,Imported Popcorn 4x,Snacks,375,30,6.528,8.499,2028-06-27,Normal
1720,Diet Cream 1x,Dairy,387,16,4.491,8.023,2026-09-03,Normal
1721,Fresh Soap 2x,Personal Care,46,50,5.438,7.021,2027-09-17,Low Stock
1722,Organic Chocolate 4x,Snacks,221,21,2.140,2.723,2027-11-04,Normal
1723,Gluten-Free Coffee 3x,Beverages,188,45,1.798,2.538,2028-06-04,Normal
1724,Organic Cake 4x,Bakery,329,39,6.414,7.755,2026-09-19,Normal
1725,Premium Lamb Chops 3x,Meat,22,47,9.834,14.887,2026-08-30,Low Stock
1726,Local Cake 1x,Bakery,213,10,2.885,4.742,2026-09-21,Normal
1727,Diet Juice 2x,Beverages,65,34,6.520,9.646,2027-10-30,Low Stock
1728,Imported Cake 5x,Bakery,86,40,8.788,12.578,2026-09-03,Normal
1729,Fresh Tea 2x,Beverages,432,42,2.865,4.106,2028-04-04,Normal
1730,Local Rice 2x,Grocery,299,4,8.905,14.513,2027-08-13,Normal
1731,Organic Yogurt 1x,Dairy,135,39,9.779,12.453,2026-08-30,Normal
1732,Gluten-Free Bleach 5x,Cleaning,139,17,3.712,5.129,2027-05-13,Normal
1733,Premium Cake 3x,Bakery,393,44,6.734,10.599,2026-09-21,Normal
1734,Local Pasta 2x,Grocery,347,50,6.806,9.089,2027-04-08,Normal
1735,Standard Toothpaste 1x,Personal Care,450,12,4.521,7.497,2027-09-23,Normal
1736,Diet Tea 4x,Beverages,179,8,4.824,7.248,2027-04-07,Normal
1737,Fresh Carrots 3x,Produce,62,45,1.835,2.433,2026-09-21,Low Stock
1738,Standard Deodorant 3x,Personal Care,395,24,6.076,10.215,2028-04-11,Normal
1739,Diet Chicken Breast 3x,Meat,315,17,1.513,2.692,2026-09-17,Normal
1740,Gluten-Free Ice Cream 1x,Frozen,277,36,1.636,2.568,2028-01-27,Normal
1741,Organic Croissant 1x,Bakery,422,41,8.823,12.187,2026-09-01,Normal
1742,Fresh Cheese 4x,Dairy,190,32,5.084,6.767,2026-09-05,Normal
1743,Standard Muffins 4x,Bakery,97,46,2.260,2.776,2026-09-12,Normal
1744,Gluten-Free Chips 4x,Snacks,229,38,6.514,9.209,2027-08-10,Normal
1745,Standard Deodorant 3x,Personal Care,152,32,1.948,3.343,2028-04-27,Normal
1746,Fresh Potatoes 4x,Produce,52,25,1.404,1.952,2026-09-02,Normal
1747,Local Bleach 4x,Cleaning,381,25,3.066,4.969,2026-12-09,Normal
1748,Local Bagel 5x,Bakery,451,5,2.414,3.660,2026-09-06,Normal
1749,Organic Shampoo 4x,Personal Care,348,15,7.004,8.933,2027-11-26,Normal
1750,Diet Ice Cream 4x,Frozen,142,18,7.063,12.501,2028-03-23,Normal
1751,Gluten-Free Cream 4x,Dairy,88,26,4.729,6.053,2026-09-19,Normal
1752,Diet Apples 5x,Produce,142,39,6.779,9.135,2026-09-19,Normal
1753,Organic Pizza 5x,Frozen,328,3,8.750,14.722,2026-12-04,Normal
1754,Local Pasta 3x,Grocery,204,41,7.500,9.114,2027-03-21,Normal
1755,Premium Frozen Vegetables 3x,Frozen,495,27,8.846,10.765,2028-03-11,Normal
1756,Diet Detergent 2x,Cleaning,75,50,9.454,14.835,2028-02-20,Low Stock
1757,Fresh Dish Soap 2x,Cleaning,429,37,8.870,11.957,2028-01-19,Normal
1758,Diet Bread 2x,Bakery,199,50,4.288,6.977,2026-09-18,Normal
1759,Imported Tomatoes 4x,Produce,40,3,8.999,12.779,2026-09-17,Normal
1760,Fresh Milk 2x,Dairy,467,18,6.837,8.633,2026-08-31,Normal
1761,Imported Chicken Nuggets 4x,Frozen,74,19,7.817,10.086,2028-05-02,Normal
1762,Standard Chicken Nuggets 4x,Frozen,68,41,2.583,3.954,2027-10-18,Low Stock
1763,Imported Potatoes 2x,Produce,132,43,5.694,7.513,2026-09-20,Normal
1764,Standard Chicken Breast 3x,Meat,312,28,3.767,5.109,2026-09-22,Normal
1765,Local Chicken Breast 2x,Meat,287,14,3.600,6.153,2026-09-16,Normal
1766,Standard Soap 4x,Personal Care,426,26,2.967,3.616,2027-10-08,Normal
1767,Premium Canned Beans 5x,Grocery,54,40,9.472,12.273,2027-09-26,Low Stock
1768,Premium Minced Beef 1x,Meat,87,21,9.705,11.917,2026-09-16,Normal
1769,Standard Shampoo 4x,Personal Care,72,35,9.767,14.582,2027-05-16,Normal
1770,Standard Chicken Nuggets 2x,Frozen,205,26,4.031,6.185,2028-03-27,Normal
1771,Organic Popcorn 2x,Snacks,53,8,7.367,11.947,2028-07-23,Normal
1772,Imported Muffins 5x,Bakery,258,25,6.786,10.913,2026-09-10,Normal
1773,Diet Cake 2x,Bakery,160,7,1.338,2.042,2026-09-09,Normal
1774,Diet Lamb Chops 2x,Meat,93,7,7.263,10.801,2026-09-17,Normal
1775,Gluten-Free Canned Beans 2x,Grocery,267,34,2.755,4.700,2027-07-14,Normal
1776,Diet Chocolate 5x,Snacks,159,49,1.692,2.735,2028-04-22,Normal
1777,Diet Pizza 2x,Frozen,459,28,5.107,6.284,2027-08-18,Normal
1778,Gluten-Free Tomatoes 1x,Produce,99,16,7.442,9.693,2026-08-31,Normal
1779,Fresh Popcorn 4x,Snacks,203,22,7.714,10.904,2027-07-28,Normal
1780,Diet Deodorant 4x,Personal Care,369,47,3.688,5.593,2027-02-01,Normal
1781,Local Bleach 1x,Cleaning,80,7,3.686,6.036,2028-04-05,Normal
1782,Fresh Canned Beans 4x,Grocery,309,10,8.730,14.155,2027-06-18,Normal
1783,Imported Water 1x,Beverages,208,41,2.014,2.482,2028-02-28,Normal
1784,Diet Bananas 5x,Produce,309,1,5.367,8.286,2026-09-23,Normal
1785,Gluten-Free Pasta 5x,Grocery,408,3,6.384,8.455,2027-03-17,Normal
1786,Premium Shampoo 5x,Personal Care,358,24,6.057,8.668,2026-12-28,Normal
1787,Fresh Chicken Nuggets 1x,Frozen,391,43,3.094,4.541,2027-06-05,Normal
1788,Premium Minced Beef 5x,Meat,348,27,9.039,12.519,2026-09-07,Normal
1789,Imported Cheese 1x,Dairy,338,24,2.569,4.452,2026-09-10,Normal
1790,Gluten-Free Cookies 1x,Snacks,306,30,8.443,15.027,2028-07-07,Normal
1791,Diet Croissant 4x,Bakery,378,28,2.972,3.670,2026-09-14,Normal
1792,Fresh Juice 1x,Beverages,137,32,6.975,11.166,2027-10-04,Normal
1793,Local Cheese 4x,Dairy,231,23,9.347,12.609,2026-09-14,Normal
1794,Local Sausages 4x,Meat,30,11,8.149,10.413,2026-09-10,Normal
1795,Local Bananas 3x,Produce,195,15,7.388,11.657,2026-09-04,Normal
1796,Local Bread 5x,Bakery,385,13,4.445,6.946,2026-09-08,Normal
1797,Organic Cake 3x,Bakery,57,45,4.898,7.621,2026-09-11,Low Stock
1798,Diet Detergent 4x,Cleaning,372,7,6.271,8.119,2027-04-29,Normal
1799,Imported Juice 1x,Beverages,83,43,2.258,3.655,2027-05-21,Low Stock
1800,Diet Bananas 1x,Produce,350,46,3.515,5.557,2026-09-21,Normal
1801,Standard Sausages 1x,Meat,114,28,4.344,5.955,2026-09-19,Normal
1802,Imported Chocolate 5x,Snacks,348,46,8.970,13.270,2027-09-24,Normal
1803,Standard Bananas 3x,Produce,284,15,5.288,8.433,2026-09-10,Normal
1804,Standard Water 2x,Beverages,207,42,1.225,2.134,2027-08-12,Normal
1805,Fresh Shampoo 1x,Personal Care,433,26,0.636,1.025,2028-04-30,Normal
1806,Premium Pasta 3x,Grocery,179,15,5.483,9.214,2028-01-29,Normal
1807,Imported Croissant 5x,Bakery,254,34,2.689,3.609,2026-09-23,Normal
1808,Imported Coffee 5x,Beverages,402,16,3.282,5.770,2028-07-07,Normal
1809,Organic Tomatoes 2x,Produce,308,34,1.837,3.168,2026-09-08,Normal
1810,Organic Muffins 5x,Bakery,282,2,5.518,8.677,2026-08-29,Near Expiry - Overstock
1811,Imported Bleach 5x,Cleaning,83,37,4.885,6.904,2027-11-20,Normal
1812,Local Minced Beef 1x,Meat,360,45,7.900,13.368,2026-09-01,Normal
1813,Standard Frozen Vegetables 5x,Frozen,413,21,5.646,7.828,2028-06-05,Normal
1814,Organic Croissant 2x,Bakery,211,30,4.765,7.590,2026-09-18,Normal
1815,Organic Bleach 1x,Cleaning,338,40,7.869,10.912,2028-07-04,Normal
1816,Premium Lamb Chops 1x,Meat,364,25,6.947,11.747,2026-08-31,Normal
1817,Imported Bread 2x,Bakery,339,49,5.085,6.186,2026-09-20,Normal
1818,Premium Yogurt 2x,Dairy,475,32,6.300,10.649,2026-08-31,Normal
1819,Premium Toothpaste 4x,Personal Care,99,3,4.752,8.290,2028-01-05,Normal
1820,Standard Cookies 5x,Snacks,421,26,1.667,2.566,2028-01-16,Normal
1821,Organic Juice 2x,Beverages,429,17,6.979,9.588,2028-05-06,Normal
1822,Premium Cola 2x,Beverages,372,23,5.535,8.565,2027-07-31,Normal
1823,Diet Nuts 1x,Snacks,246,37,9.274,12.017,2027-04-10,Normal
1824,Standard Bleach 2x,Cleaning,270,16,8.582,13.848,2027-02-20,Normal
1825,Gluten-Free Ice Cream 3x,Frozen,243,23,2.693,3.993,2027-10-28,Normal
1826,Gluten-Free Popcorn 5x,Snacks,324,18,4.808,8.011,2027-05-11,Normal
1827,Local Muffins 4x,Bakery,173,17,2.639,3.650,2026-09-10,Normal
1828,Diet Sponges 1x,Cleaning,59,3,3.673,5.293,2027-02-01,Normal
1829,Premium Rice 4x,Grocery,103,30,1.705,2.455,2028-01-07,Normal
1830,Standard Sugar 3x,Grocery,188,8,9.728,12.957,2027-07-08,Normal
1831,Fresh Muffins 3x,Bakery,151,1,4.789,6.053,2026-09-10,Normal
1832,Organic Dish Soap 1x,Cleaning,102,3,4.005,5.464,2027-06-12,Normal
1833,Organic Bagel 4x,Bakery,53,15,4.468,6.889,2026-09-11,Normal
1834,Local Lamb Chops 2x,Meat,436,25,2.157,3.827,2026-09-08,Normal
1835,Diet Bagel 1x,Bakery,302,5,2.191,3.509,2026-09-06,Normal
1836,Organic Chicken Nuggets 5x,Frozen,91,9,6.751,10.721,2028-06-14,Normal
1837,Local Lamb Chops 4x,Meat,376,44,3.100,4.102,2026-09-07,Normal
1838,Premium Cookies 5x,Snacks,421,44,5.422,9.396,2028-03-22,Normal
1839,Gluten-Free Bananas 5x,Produce,239,20,4.689,7.185,2026-09-15,Normal
1840,Premium Salmon 3x,Meat,213,13,8.556,14.263,2026-09-22,Normal
1841,Standard Toothpaste 3x,Personal Care,26,41,4.361,7.274,2028-05-18,Low Stock
1842,Organic Pasta 5x,Grocery,86,15,9.721,14.575,2027-10-23,Normal
1843,Fresh Juice 1x,Beverages,186,20,8.134,14.266,2027-02-09,Normal
1844,Premium Dish Soap 5x,Cleaning,407,44,4.789,8.255,2027-08-24,Normal
1845,Imported Tomatoes 5x,Produce,301,11,0.771,0.961,2026-08-29,Near Expiry - Overstock
1846,Premium Soap 2x,Personal Care,20,19,9.922,16.072,2028-05-31,Low Stock
1847,Organic Chicken Breast 3x,Meat,191,17,5.382,8.118,2026-09-09,Normal
1848,Fresh Sponges 3x,Cleaning,150,24,7.481,10.830,2027-12-27,Normal
1849,Organic Bananas 3x,Produce,101,18,3.041,3.709,2026-09-11,Normal
1850,Imported Cake 3x,Bakery,41,27,9.055,15.433,2026-09-08,Low Stock
1851,Standard Bread 4x,Bakery,105,41,8.241,10.197,2026-08-31,Normal
1852,Fresh Olive Oil 3x,Grocery,436,15,2.879,3.568,2028-02-22,Normal
1853,Organic Juice 2x,Beverages,398,13,6.332,9.627,2027-11-25,Normal
1854,Diet Frozen Vegetables 3x,Frozen,375,7,3.120,4.142,2027-01-27,Normal
1855,Organic Frozen Vegetables 4x,Frozen,276,1,4.080,7.165,2028-06-18,Normal
1856,Local Toothpaste 5x,Personal Care,214,36,8.157,11.844,2028-01-05,Normal
1857,Local Chicken Breast 5x,Meat,134,35,5.838,9.351,2026-09-12,Normal
1858,Imported Milk 2x,Dairy,444,33,6.682,8.520,2026-09-20,Normal
1859,Organic Apples 2x,Produce,412,36,2.756,4.232,2026-09-04,Normal
1860,Gluten-Free Frozen Vegetables 2x,Frozen,219,32,1.823,2.536,2027-08-11,Normal
1861,Diet Pizza 2x,Frozen,353,32,9.560,15.358,2027-11-29,Normal
1862,Imported Salmon 5x,Meat,336,26,7.828,14.051,2026-09-10,Normal
1863,Fresh Shampoo 5x,Personal Care,490,7,3.665,6.399,2027-05-19,Normal
1864,Standard Popcorn 3x,Snacks,445,30,8.716,13.721,2027-02-10,Normal
1865,Diet Butter 3x,Dairy,318,1,5.601,8.216,2026-09-10,Normal
1866,Standard Soap 1x,Personal Care,466,16,1.003,1.660,2027-02-01,Normal
1867,Standard Toothpaste 1x,Personal Care,167,6,6.391,7.681,2028-06-03,Normal
1868,Local Ice Cream 3x,Frozen,383,41,6.081,10.197,2028-02-19,Normal
1869,Standard Chicken Breast 3x,Meat,301,46,9.651,15.028,2026-09-01,Normal
1870,Organic Pizza 5x,Frozen,338,24,3.570,6.414,2027-10-21,Normal
1871,Standard Sponges 3x,Cleaning,144,7,3.990,6.740,2028-01-16,Normal
1872,Imported Yogurt 3x,Dairy,285,19,2.582,3.425,2026-09-20,Normal
1873,Fresh Detergent 5x,Cleaning,316,21,9.062,12.512,2028-02-15,Normal
1874,Organic Rice 4x,Grocery,332,26,5.627,7.157,2028-04-01,Normal
1875,Premium Lamb Chops 3x,Meat,413,17,0.740,1.038,2026-09-14,Normal
1876,Premium Yogurt 4x,Dairy,314,2,8.637,15.530,2026-09-17,Normal
1877,Organic Croissant 4x,Bakery,101,7,8.166,14.359,2026-09-09,Normal
1878,Local Flour 3x,Grocery,75,32,2.612,3.748,2028-02-18,Normal
1879,Fresh Pasta 2x,Grocery,225,33,7.002,8.687,2027-11-16,Normal
1880,Local Soap 2x,Personal Care,175,12,9.003,14.268,2027-09-06,Normal
1881,Gluten-Free Butter 3x,Dairy,259,3,3.024,4.639,2026-09-19,Normal
1882,Gluten-Free Coffee 1x,Beverages,65,13,4.561,7.280,2027-03-03,Normal
1883,Organic Sausages 2x,Meat,469,16,5.973,9.903,2026-09-19,Normal
1884,Premium Sausages 2x,Meat,421,29,4.207,6.290,2026-09-06,Normal
1885,Diet Milk 2x,Dairy,437,6,9.977,12.123,2026-09-22,Normal
1886,Fresh Bleach 1x,Cleaning,69,3,8.554,10.411,2028-06-22,Normal
1887,Organic Popcorn 2x,Snacks,112,32,9.871,14.436,2027-08-07,Normal
1888,Gluten-Free Minced Beef 2x,Meat,265,9,4.185,6.781,2026-09-11,Normal
1889,Diet Chocolate 1x,Snacks,90,43,4.270,7.476,2027-06-16,Normal
1890,Local Milk 2x,Dairy,255,3,3.171,5.664,2026-09-13,Normal
1891,Imported Pizza 2x,Frozen,132,16,0.933,1.602,2028-01-14,Normal
1892,Gluten-Free Potatoes 3x,Produce,185,23,4.627,7.672,2026-09-06,Normal
1893,Gluten-Free Cream 5x,Dairy,51,29,7.627,13.221,2026-09-13,Low Stock
1894,Premium Yogurt 4x,Dairy,253,20,4.727,6.607,2026-09-06,Normal
1895,Premium Cream 4x,Dairy,119,28,1.692,2.310,2026-09-08,Normal
1896,Diet Frozen Vegetables 1x,Frozen,87,50,7.073,11.262,2027-07-18,Low Stock
1897,Local Chips 2x,Snacks,344,41,8.669,10.501,2027-05-18,Normal
1898,Premium Pizza 4x,Frozen,499,47,8.821,13.317,2028-02-19,Normal
1899,Gluten-Free Lamb Chops 3x,Meat,434,21,4.775,6.734,2026-09-06,Normal
1900,Gluten-Free Chicken Nuggets 4x,Frozen,177,28,7.203,12.319,2028-06-08,Normal
1901,Diet Tomatoes 2x,Produce,245,41,5.770,7.267,2026-09-22,Normal
1902,Organic Popcorn 5x,Snacks,481,20,4.356,5.556,2027-04-06,Normal
1903,Local Chips 5x,Snacks,268,23,0.818,1.046,2027-11-14,Normal
1904,Diet Olive Oil 3x,Grocery,484,32,2.736,4.153,2026-11-26,Normal
1905,Imported Croissant 1x,Bakery,229,46,0.641,0.945,2026-09-05,Normal
1906,Gluten-Free Pasta 1x,Grocery,214,2,3.937,6.148,2027-01-23,Normal
1907,Organic Deodorant 4x,Personal Care,44,11,9.429,14.452,2027-08-14,Normal
1908,Gluten-Free Soap 4x,Personal Care,327,35,5.148,6.822,2027-05-02,Normal
1909,Local Pizza 5x,Frozen,470,41,9.680,15.278,2028-02-15,Normal
1910,Gluten-Free Cheese 4x,Dairy,434,19,3.258,5.579,2026-09-17,Normal
1911,Imported Sugar 2x,Grocery,211,45,7.980,14.036,2027-08-28,Normal
1912,Organic Tea 3x,Beverages,141,48,2.096,2.892,2028-03-21,Normal
1913,Imported Salmon 4x,Meat,49,5,5.402,6.834,2026-08-31,Normal
1914,Diet Milk 2x,Dairy,42,5,9.233,16.298,2026-09-22,Normal
1915,Standard Soap 5x,Personal Care,104,44,7.029,10.443,2027-08-14,Normal
1916,Imported Milk 3x,Dairy,351,3,3.322,5.018,2026-09-18,Normal
1917,Local Canned Beans 1x,Grocery,212,28,8.947,12.429,2028-06-08,Normal
1918,Imported Ice Cream 1x,Frozen,116,39,2.598,4.140,2027-12-05,Normal
1919,Standard Potatoes 4x,Produce,422,19,1.376,1.778,2026-09-20,Normal
1920,Fresh Deodorant 4x,Personal Care,336,23,5.263,6.435,2028-06-08,Normal
1921,Gluten-Free Water 2x,Beverages,143,15,4.495,5.793,2026-12-13,Normal
1922,Gluten-Free Deodorant 3x,Personal Care,346,40,9.844,17.477,2027-04-23,Normal
1923,Standard Soap 4x,Personal Care,440,41,7.613,9.868,2028-01-01,Normal
1924,Diet Bread 1x,Bakery,277,21,8.364,13.405,2026-08-31,Normal
1925,Imported Shampoo 3x,Personal Care,211,10,3.935,6.249,2028-06-13,Normal
1926,Fresh Rice 5x,Grocery,269,40,6.888,11.762,2028-04-16,Normal
1927,Local Lamb Chops 5x,Meat,336,30,1.731,2.527,2026-09-01,Normal
1928,Standard Rice 4x,Grocery,380,45,5.881,10.143,2028-02-14,Normal
1929,Fresh Sponges 4x,Cleaning,11,34,2.031,3.319,2027-01-01,Low Stock
1930,Standard Toothpaste 1x,Personal Care,454,8,4.744,7.118,2028-04-04,Normal
1931,Standard Chicken Nuggets 2x,Frozen,21,35,6.653,8.682,2027-07-17,Low Stock
1932,Gluten-Free Yogurt 5x,Dairy,436,17,2.556,4.188,2026-09-01,Normal
1933,Local Sausages 4x,Meat,412,5,1.408,2.069,2026-09-07,Normal
1934,Diet Croissant 1x,Bakery,106,19,8.031,10.647,2026-09-03,Normal
1935,Premium Chips 4x,Snacks,85,26,4.652,6.355,2028-01-03,Normal
1936,Standard Pasta 4x,Grocery,273,3,1.575,2.718,2028-04-01,Normal
1937,Fresh Milk 3x,Dairy,304,47,2.176,3.243,2026-09-15,Normal
1938,Organic Nuts 3x,Snacks,61,16,2.038,3.464,2027-12-23,Normal
1939,Organic Cheese 2x,Dairy,314,29,9.667,16.502,2026-09-13,Normal
1940,Gluten-Free Chicken Nuggets 3x,Frozen,135,35,3.451,5.741,2027-10-28,Normal
1941,Gluten-Free Ice Cream 2x,Frozen,432,24,1.449,2.245,2027-09-12,Normal
1942,Imported Bleach 1x,Cleaning,362,31,1.982,2.909,2027-09-01,Normal
1943,Fresh Chips 4x,Snacks,239,44,2.619,3.760,2028-05-02,Normal
1944,Standard Minced Beef 2x,Meat,335,46,1.331,1.971,2026-09-19,Normal
1945,Diet Tomatoes 1x,Produce,31,39,4.286,5.458,2026-09-05,Low Stock
1946,Standard Tomatoes 5x,Produce,62,14,2.937,5.276,2026-09-11,Normal
1947,Gluten-Free Chocolate 4x,Snacks,440,46,3.274,5.276,2027-08-07,Normal
1948,Local Tomatoes 1x,Produce,344,6,1.827,2.445,2026-09-16,Normal
1949,Standard Olive Oil 3x,Grocery,373,23,7.228,12.369,2028-03-15,Normal
1950,Standard Toothpaste 4x,Personal Care,246,28,1.715,2.613,2028-06-20,Normal
1951,Local Bananas 1x,Produce,155,17,9.447,12.766,2026-09-20,Normal
1952,Imported Pasta 2x,Grocery,330,26,6.890,11.816,2027-12-12,Normal
1953,Diet Water 1x,Beverages,432,16,8.880,12.556,2028-05-16,Normal
1954,Standard Cookies 2x,Snacks,112,9,0.896,1.341,2028-03-09,Normal
1955,Gluten-Free Olive Oil 1x,Grocery,481,24,3.143,5.190,2028-03-04,Normal
1956,Premium Soap 5x,Personal Care,55,42,9.391,15.845,2027-01-05,Low Stock
1957,Organic Chicken Nuggets 2x,Frozen,395,40,3.232,4.894,2027-03-06,Normal
1958,Organic Bread 3x,Bakery,184,35,7.204,12.436,2026-09-16,Normal
1959,Organic Canned Beans 2x,Grocery,489,22,2.069,3.507,2027-03-03,Normal
1960,Fresh Chocolate 5x,Snacks,381,33,5.387,8.920,2027-01-12,Normal
1961,Local Chocolate 3x,Snacks,300,1,8.400,13.890,2028-04-06,Normal
1962,Premium Juice 3x,Beverages,100,23,1.108,1.392,2027-08-17,Normal
1963,Organic Chips 1x,Snacks,260,5,0.983,1.343,2027-03-16,Normal
1964,Gluten-Free Carrots 5x,Produce,318,1,6.410,8.932,2026-08-31,Normal
